trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint
fordout_T06,16:23:00,16:23:00,19,4,,1,,1,1,4.763,1
fordout_T07,18:15:01,18:15:01,16,1,,,1,1,1,0,1
fordout_T07,18:18:00,18:18:00,17,2,,,,1,1,2.297,1
fordout_T07,18:21:00,18:21:00,18,3,,,,1,1,2.9,1
fordout_T07,18:23:00,18:23:00,19,4,,1,,1,1,4.763,1
fordout_T08,19:15:01,19:15:01,16,1,,,1,1,1,0,1
fordout_T08,19:18:00,19:18:00,17,2,,,,1,1,2.297,1
fordout_T08,19:21:00,19:21:00,18,3,,,,1,1,2.9,1
fordout_T08,19:23:00,19:23:00,19,4,,1,,1,1,4.763,1
fordin_T01,09:23:01,09:23:01,19,1,,,1,1,1,0.008,1
fordin_T01,09:27:00,09:27:00,18,2,,,,1,1,1.87,1
fordin_T01,09:29:00,09:29:00,17,3,,,,1,1,2.478,1
fordin_T01,09:30:00,09:30:00,20,4,,,,1,1,3.13,1
fordin_T01,09:31:00,09:31:00,21,5,,,,1,1,3.818,1
fordin_T01,09:33:00,09:33:00,22,6,,,,1,1,5.095,1
fordin_T01,09:35:00,09:35:00,16,7,,1,,1,1,6.055,1
fordin_T02,11:23:01,11:23:01,19,1,,,1,1,1,0.008,1
fordin_T02,11:27:00,11:27:00,18,2,,,,1,1,1.87,1
fordin_T02,11:29:00,11:29:00,17,3,,,,1,1,2.478,1
fordin_T02,11:30:00,11:30:00,20,4,,,,1,1,3.13,1
fordin_T02,11:31:00,11:31:00,21,5,,,,1,1,3.818,1
fordin_T02,11:33:00,11:33:00,22,6,,,,1,1,5.095,1
fordin_T02,11:35:00,11:35:00,16,7,,1,,1,1,6.055,1
fordin_T03,12:23:01,12:23:01,19,1,,,1,1,1,0.008,1
fordin_T03,12:27:00,12:27:00,18,2,,,,1,1,1.87,1
fordin_T03,12:29:00,12:29:00,17,3,,,,1,1,2.478,1
fordin_T03,12:30:00,12:30:00,20,4,,,,1,1,3.13,1
fordin_T03,12:31:00,12:31:00,21,5,,,,1,1,3.818,1
fordin_T03,12:33:00,12:33:00,22,6,,,,1,1,5.095,1
fordin_T03,12:35:00,12:35:00,16,7,,1,,1,1,6.055,1
fordin_T04,13:23:01,13:23:01,19,1,,,1,1,1,0.008,1
fordin_T04,13:27:00,13:27:00,18,2,,,,1,1,1.87,1
fordin_T04,13:29:00,13:29:00,17,3,,,,1,1,2.478,1
fordin_T04,13:30:00,13:30:00,20,4,,,,1,1,3.13,1
fordin_T04,13:31:00,13:31:00,21,5,,,,1,1,3.818,1
fordin_T04,13:33:00,13:33:00,22,6,,,,1,1,5.095,1
fordin_T04,13:35:00,13:35:00,16,7,,1,,1,1,6.055,1
fordin_T05,15:23:01,15:23:01,19,1,,,1,1,1,0.008,1
fordin_T05,15:27:00,15:27:00,18,2,,,,1,1,1.87,1
fordin_T05,15:29:00,15:29:00,17,3,,,,1,1,2.478,1
fordin_T05,15:30:00,15:30:00,20,4,,,,1,1,3.13,1
fordin_T05,15:31:00,15:31:00,21,5,,,,1,1,3.818,1
fordin_T05,15:33:00,15:33:00,22,6,,,,1,1,5.095,1
fordin_T05,15:34:00,15:34:00,16,7,,1,,1,1,6.055,1
fordin_T06,16:23:01,16:23:01,19,1,,,1,1,1,0.008,1
fordin_T06,16:27:00,16:27:00,18,2,,,,1,1,1.87,1
fordin_T06,16:29:00,16:29:00,17,3,,,,1,1,2.478,1
fordin_T06,16:30:00,16:30:00,20,4,,,,1,1,3.13,1
fordin_T06,16:31:00,16:31:00,21,5,,,,1,1,3.818,1
fordin_T06,16:33:00,16:33:00,22,6,,,,1,1,5.095,1
fordin_T06,16:35:00,16:35:00,16,7,,1,,1,1,6.055,1
fordin_T07,18:23:01,18:23:01,19,1,,,1,1,1,0.008,1
fordin_T07,18:27:00,18:27:00,18,2,,,,1,1,1.87,1
fordin_T07,18:29:00,18:29:00,17,3,,,,1,1,2.478,1
fordin_T07,18:30:00,18:30:00,20,4,,,,1,1,3.13,1
fordin_T07,18:31:00,18:31:00,21,5,,,,1,1,3.818,1
fordin_T07,18:33:00,18:33:00,22,6,,,,1,1,5.095,1
fordin_T07,18:35:00,18:35:00,16,7,,1,,1,1,6.055,1
fordin_T08,19:23:01,19:23:01,19,1,,,1,1,1,0.008,1
fordin_T08,19:27:00,19:27:00,18,2,,,,1,1,1.87,1
fordin_T08,19:29:00,19:29:00,17,3,,,,1,1,2.478,1
fordin_T08,19:30:00,19:30:00,20,4,,,,1,1,3.13,1
fordin_T08,19:31:00,19:31:00,21,5,,,,1,1,3.818,1
fordin_T08,19:33:00,19:33:00,22,6,,,,1,1,5.095,1
fordin_T08,19:35:00,19:35:00,16,7,,1,,1,1,6.055,1
wahelout_T01,10:15:01,10:15:01,16,1,,,1,1,1,0,1
wahelout_T01,10:18:00,10:18:00,15,2,,,,1,1,1.828,1
wahelout_T01,10:23:00,10:23:00,14,3,,1,,1,1,3.949,1
wahelout_T02,14:15:01,14:15:01,16,1,,,1,1,1,0,1
wahelout_T02,14:18:00,14:18:00,15,2,,,,1,1,1.828,1
wahelout_T02,14:23:00,14:23:00,14,3,,1,,1,1,3.949,1
wahelout_T03,17:15:01,17:15:01,16,1,,,1,1,1,0,1
wahelout_T03,17:18:01,17:18:01,15,2,,,,1,1,1.828,1
wahelout_T03,17:23:00,17:23:00,14,3,,1,,1,1,3.949,1
whalein_T01,10:23:01,10:23:01,14,1,,,1,1,1,0,1
whalein_T01,10:25:00,10:25:00,25,2,,,,1,1,0.854,1
whalein_T01,10:28:00,10:28:00,15,3,,,,1,1,2.122,1
whalein_T01,10:30:00,10:30:00,16,4,,1,,1,1,4.085,1
whalein_T02,14:23:01,14:23:01,14,1,,,1,1,1,0,1
whalein_T02,14:25:00,14:25:00,25,2,,,,1,1,0.854,1
whalein_T02,14:28:00,14:28:00,15,3,,,,1,1,2.122,1
whalein_T02,14:30:00,14:30:00,16,4,,1,,1,1,4.085,1
whalein_T03,17:23:01,17:23:01,14,1,,,1,1,1,0,1
whalein_T03,17:25:00,17:25:00,25,2,,,,1,1,0.854,1
whalein_T03,17:28:00,17:28:00,15,3,,,,1,1,2.122,1
whalein_T03,17:30:00,17:30:00,16,4,,1,,1,1,4.085,1
